"","length","gc"
"ENSG00000054392",6645,0.448156508653123
"ENSG00000054523",17720,0.441422121896163
"ENSG00000054598",3983,0.56264122520713
"ENSG00000054611",5315,0.576105362182502
"ENSG00000054654",32377,0.431232047441085
"ENSG00000054690",10828,0.512098263760621
"ENSG00000054793",8073,0.498575498575499
"ENSG00000054938",3135,0.543859649122807
"ENSG00000054965",7887,0.425129960694814
"ENSG00000054967",6187,0.609180539841603
"ENSG00000054983",6736,0.428147268408551
"ENSG00000055044",3274,0.391569945021381
"ENSG00000055070",4742,0.543019822859553
"ENSG00000055118",5805,0.597588285960379
"ENSG00000055130",4152,0.472784200385356
"ENSG00000055147",6523,0.370994940978078
"ENSG00000055163",10498,0.512097542389026
"ENSG00000055208",5922,0.429753461668355
"ENSG00000055211",2250,0.413777777777778
"ENSG00000055332",10753,0.417650888124244
"ENSG00000055483",9235,0.501028695181375
"ENSG00000055609",20114,0.413194789698717
"ENSG00000055732",6624,0.441123188405797
"ENSG00000055813",4114,0.506562955760817
"ENSG00000055917",6978,0.44067067927773
"ENSG00000055950",3573,0.586901763224181
"ENSG00000055955",4659,0.563640266151535
"ENSG00000056050",1422,0.445850914205345
"ENSG00000056097",6771,0.423128046078866
"ENSG00000056277",4638,0.425398878827081
"ENSG00000056291",2359,0.451038575667656
"ENSG00000056487",6007,0.569335774929249
"ENSG00000056558",4476,0.540214477211796
"ENSG00000056586",11563,0.425927527458272
"ENSG00000056736",3044,0.467805519053876
"ENSG00000056972",7871,0.469190700038115
"ENSG00000056998",3621,0.533001933167633
"ENSG00000057019",11280,0.37491134751773
"ENSG00000057252",7005,0.398715203426124
"ENSG00000057294",6970,0.426111908177905
"ENSG00000057593",3799,0.592261121347723
"ENSG00000057608",3918,0.460183767228178
"ENSG00000057657",6750,0.453185185185185
"ENSG00000057663",5655,0.420866489832007
"ENSG00000057704",6512,0.465141277641278
"ENSG00000057757",2173,0.490566037735849
"ENSG00000057935",10580,0.487145557655955
"ENSG00000058056",8155,0.435070508890251
"ENSG00000058063",9187,0.377489931424839
"ENSG00000058085",6770,0.497341211225997
"ENSG00000058091",7017,0.415847228160182
"ENSG00000058262",4640,0.536206896551724
"ENSG00000058272",11864,0.403826702629804
"ENSG00000058335",9929,0.536609930506597
"ENSG00000058404",8159,0.532295624463782
"ENSG00000058453",8875,0.645070422535211
"ENSG00000058600",9486,0.524246257642842
"ENSG00000058668",9721,0.467030140932003
"ENSG00000058673",12798,0.3895139865604
"ENSG00000058729",5489,0.387320094734924
"ENSG00000058799",2036,0.495088408644401
"ENSG00000058804",4720,0.447457627118644
"ENSG00000058866",10975,0.456492027334852
"ENSG00000059122",8419,0.612543057370234
"ENSG00000059145",7494,0.570456365092074
"ENSG00000059377",6271,0.502790623505023
"ENSG00000059378",5510,0.469328493647913
"ENSG00000059573",3759,0.458898643256185
"ENSG00000059588",7819,0.414375239800486
"ENSG00000059691",11741,0.434715952644579
"ENSG00000059728",6351,0.427019367028814
"ENSG00000059758",6467,0.433122004020411
"ENSG00000059769",2604,0.41705069124424
"ENSG00000059804",6071,0.450172953384945
"ENSG00000059915",5979,0.61766181635725
"ENSG00000060069",5300,0.605849056603774
"ENSG00000060138",8621,0.384410161234196
"ENSG00000060140",3440,0.429941860465116
"ENSG00000060237",14384,0.479838709677419
"ENSG00000060339",6059,0.425812840402707
"ENSG00000060491",4702,0.640153126329222
"ENSG00000060558",2753,0.62513621503814
"ENSG00000060642",5872,0.495742506811989
"ENSG00000060656",6682,0.616881173301407
"ENSG00000060688",3887,0.427579109853357
"ENSG00000060709",9655,0.534438114966339
"ENSG00000060718",9091,0.388956110438896
"ENSG00000060749",10899,0.395449123772823
"ENSG00000060762",1546,0.492238033635188
"ENSG00000060971",7106,0.540951308753166
"ENSG00000060982",11415,0.409548839246605
"ENSG00000061273",9928,0.525684931506849
"ENSG00000061337",5706,0.520329477742727
"ENSG00000061455",9230,0.431419284940412
"ENSG00000061656",2348,0.625212947189097
"ENSG00000061676",22520,0.366563055062167
"ENSG00000061794",1930,0.40259067357513
"ENSG00000061918",3907,0.421039160481188
"ENSG00000061936",10157,0.480555282071478
"ENSG00000061938",11527,0.52494144183222
"ENSG00000061987",16014,0.363244660921693
"ENSG00000062038",6076,0.534726793943384
"ENSG00000062194",6472,0.359239802224969
"ENSG00000062282",7904,0.537196356275304
"ENSG00000062370",3848,0.401507276507276
"ENSG00000062485",6401,0.463990001562256
"ENSG00000062524",3491,0.595244915496992
"ENSG00000062582",2607,0.477176831607211
"ENSG00000062598",6597,0.39699863574352
"ENSG00000062650",7205,0.419847328244275
"ENSG00000062716",6854,0.416107382550336
"ENSG00000062725",9890,0.413751263902932
"ENSG00000062822",4934,0.648358329955411
"ENSG00000063015",4962,0.576783555018138
"ENSG00000063046",6146,0.456557110315652
"ENSG00000063127",3589,0.466703817219281
"ENSG00000063169",7507,0.642600239776209
"ENSG00000063176",6009,0.620402729239474
"ENSG00000063177",3857,0.559761472647135
"ENSG00000063180",1946,0.561664953751285
"ENSG00000063241",4408,0.547413793103448
"ENSG00000063244",4115,0.611907654921021
"ENSG00000063245",17616,0.528269754768392
"ENSG00000063322",3839,0.53764001041938
"ENSG00000063587",8147,0.49588805695348
"ENSG00000063601",6328,0.463653603034134
"ENSG00000063660",6522,0.647654093836247
"ENSG00000063761",5293,0.527111279047799
"ENSG00000063854",5839,0.468744648056174
"ENSG00000063978",7141,0.522195770900434
"ENSG00000064012",7243,0.396658843020848
"ENSG00000064042",10862,0.449548886024673
"ENSG00000064102",3059,0.397515527950311
"ENSG00000064115",5504,0.417332848837209
"ENSG00000064195",2715,0.610313075506446
"ENSG00000064199",5205,0.433045148895293
"ENSG00000064225",6288,0.433047073791349
"ENSG00000064270",7352,0.550462459194777
"ENSG00000064300",4141,0.636078241970539
"ENSG00000064309",10600,0.42377358490566
"ENSG00000064313",6526,0.371437327612626
"ENSG00000064393",15622,0.459544232492639
"ENSG00000064419",4676,0.42814371257485
"ENSG00000064489",1929,0.544323483670295
"ENSG00000064490",2503,0.610067918497803
"ENSG00000064545",3281,0.469978665041146
"ENSG00000064547",2975,0.585882352941177
"ENSG00000064601",5856,0.582137978142077
"ENSG00000064607",8468,0.538970240906944
"ENSG00000064651",10653,0.386088425795551
"ENSG00000064652",3474,0.42314335060449
"ENSG00000064655",3618,0.541459369817579
"ENSG00000064666",3640,0.583241758241758
"ENSG00000064687",9591,0.625690751746429
"ENSG00000064692",7269,0.461961755399642
"ENSG00000064703",5585,0.3863921217547
"ENSG00000064726",4066,0.447368421052632
"ENSG00000064763",5411,0.441323230456478
"ENSG00000064787",8186,0.452235524065478
"ENSG00000064932",6610,0.642511346444781
"ENSG00000064933",5454,0.388705537220389
"ENSG00000064961",3857,0.654135338345865
"ENSG00000064989",7309,0.310439184566972
"ENSG00000064995",1989,0.473604826546003
"ENSG00000064999",8498,0.562132266415627
"ENSG00000065000",8613,0.545918959712063
"ENSG00000065029",6782,0.561633736360955
"ENSG00000065054",3516,0.677758816837315
"ENSG00000065057",2430,0.636625514403292
"ENSG00000065060",9908,0.470427937020589
"ENSG00000065135",9044,0.381357806280407
"ENSG00000065150",9664,0.418460264900662
"ENSG00000065154",3388,0.484651711924439
"ENSG00000065183",10276,0.398793304787855
"ENSG00000065243",6897,0.370305930114543
"ENSG00000065268",2283,0.649583880858519
"ENSG00000065308",7047,0.490705264651625
"ENSG00000065320",6415,0.618238503507405
"ENSG00000065325",5696,0.48876404494382
"ENSG00000065328",5454,0.441327466079941
"ENSG00000065357",10098,0.521093285799168
"ENSG00000065361",8837,0.498132850514881
"ENSG00000065413",12826,0.406050210509902
"ENSG00000065427",4065,0.479458794587946
"ENSG00000065457",4486,0.469906375390103
"ENSG00000065485",4067,0.520531104007868
"ENSG00000065491",3462,0.509243212016176
"ENSG00000065518",1877,0.417155034629728
"ENSG00000065526",14336,0.513113839285714
"ENSG00000065534",22167,0.43916632832589
"ENSG00000065548",3026,0.38433575677462
"ENSG00000065559",5709,0.403748467332282
"ENSG00000065600",2914,0.510295126973233
"ENSG00000065609",6651,0.431814764697038
"ENSG00000065613",8107,0.401134821758974
"ENSG00000065615",9621,0.400062363579669
"ENSG00000065618",6989,0.446272714265274
"ENSG00000065621",9926,0.481765061454765
"ENSG00000065665",3916,0.432328907048008
"ENSG00000065675",3295,0.475265553869499
"ENSG00000065717",4150,0.57710843373494
"ENSG00000065802",7407,0.530849196705819
"ENSG00000065809",7019,0.432967659210714
"ENSG00000065833",3338,0.428699820251648
"ENSG00000065882",9035,0.479911455451024
"ENSG00000065883",24618,0.403647737427898
"ENSG00000065911",4822,0.416424720033181
"ENSG00000065923",9980,0.430260521042084
"ENSG00000065970",6297,0.506431634111482
"ENSG00000065978",3395,0.505449189985272
"ENSG00000065989",6762,0.614463176574978
"ENSG00000066027",3942,0.459665144596651
"ENSG00000066032",7535,0.458261446582614
"ENSG00000066044",6962,0.545676529732835
"ENSG00000066056",6705,0.580014914243102
"ENSG00000066084",10351,0.4352236498889
"ENSG00000066117",4903,0.514990821945748
"ENSG00000066135",5184,0.506751543209877
"ENSG00000066136",5990,0.515525876460768
"ENSG00000066185",2181,0.436955524988537
"ENSG00000066230",5754,0.589155370177268
"ENSG00000066248",4647,0.482892188508715
"ENSG00000066279",10888,0.359937545922116
"ENSG00000066322",2506,0.620510774142059
"ENSG00000066379",3672,0.45479302832244
"ENSG00000066382",8197,0.474685860680737
"ENSG00000066422",7053,0.449170565716716
"ENSG00000066427",9661,0.420349860262913
"ENSG00000066455",3205,0.41216848673947
"ENSG00000066468",7580,0.497361477572559
"ENSG00000066557",2843,0.406612733028491
"ENSG00000066583",1942,0.427909371781668
"ENSG00000066629",8930,0.478835386338186
"ENSG00000066651",5722,0.382034253757427
"ENSG00000066654",6501,0.418550992155053
"ENSG00000066697",3253,0.475253612050415
"ENSG00000066735",6756,0.683392539964476
"ENSG00000066739",14256,0.384539842873176
"ENSG00000066777",11059,0.397775567411158
"ENSG00000066813",8158,0.378646727139005
"ENSG00000066827",8900,0.467977528089888
"ENSG00000066855",4629,0.377403326852452
"ENSG00000066923",8583,0.544331818711406
"ENSG00000066926",8784,0.460837887067395
"ENSG00000066933",20320,0.414616141732283
"ENSG00000067048",5720,0.387937062937063
"ENSG00000067057",5554,0.571119913575801
"ENSG00000067064",4345,0.49482163406214
"ENSG00000067066",14134,0.422597990660818
"ENSG00000067082",6139,0.515719172503665
"ENSG00000067113",1935,0.485271317829457
"ENSG00000067141",8137,0.490598500675925
"ENSG00000067167",4131,0.420237230694747
"ENSG00000067177",6350,0.427244094488189
"ENSG00000067182",4005,0.537328339575531
"ENSG00000067191",7097,0.561504861208961
"ENSG00000067208",8276,0.38653939101015
"ENSG00000067221",10458,0.541021227768216
"ENSG00000067225",8571,0.509508808773772
"ENSG00000067248",4896,0.378472222222222
"ENSG00000067334",7518,0.41487097632349
"ENSG00000067365",8254,0.521928761812455
"ENSG00000067369",12976,0.434263255240444
"ENSG00000067445",6716,0.52933293627159
"ENSG00000067533",7877,0.351910625872794
"ENSG00000067560",2498,0.524819855884708
"ENSG00000067596",10439,0.469681003927579
"ENSG00000067601",844,0.51303317535545
"ENSG00000067606",7695,0.595061728395062
"ENSG00000067646",5557,0.382040669425949
"ENSG00000067704",4135,0.421039903264813
"ENSG00000067715",6389,0.412740647988731
"ENSG00000067798",13278,0.450218406386504
"ENSG00000067829",2717,0.6105999263894
"ENSG00000067836",3613,0.635759756435095
"ENSG00000067840",4341,0.611379866390233
"ENSG00000067842",7534,0.55840191133528
"ENSG00000067900",11075,0.392415349887133
"ENSG00000067955",4652,0.434436801375752
"ENSG00000067992",13555,0.408336407229804
"ENSG00000068001",4421,0.591268943677901
"ENSG00000068024",13368,0.518701376421305
"ENSG00000068028",3683,0.537333695357046
"ENSG00000068078",4848,0.623762376237624
"ENSG00000068079",1958,0.570990806945863
"ENSG00000068097",7045,0.432789212207239
"ENSG00000068120",4032,0.577132936507937
"ENSG00000068137",4803,0.623152196543827
"ENSG00000068305",6925,0.426859205776173
"ENSG00000068308",3592,0.565701559020044
"ENSG00000068323",4207,0.543142381744711
"ENSG00000068354",3966,0.562531517902168
"ENSG00000068366",6546,0.363733577757409
"ENSG00000068383",3739,0.539181599358117
"ENSG00000068394",1658,0.510856453558504
"ENSG00000068400",6841,0.50343517029674
"ENSG00000068438",2872,0.534470752089137
"ENSG00000068489",6743,0.436156013643779
"ENSG00000068615",5846,0.523947998631543
"ENSG00000068650",13733,0.512633801791306
"ENSG00000068654",13519,0.444485538871218
"ENSG00000068697",1546,0.472833117723157
"ENSG00000068724",7180,0.568384401114206
"ENSG00000068745",5624,0.558143669985775
"ENSG00000068781",4294,0.424545877969259
"ENSG00000068784",5045,0.369871159563925
"ENSG00000068796",9471,0.381374722838137
"ENSG00000068831",6084,0.541420118343195
"ENSG00000068878",10392,0.409738260200154
"ENSG00000068885",7080,0.358333333333333
"ENSG00000068903",6224,0.538078406169666
"ENSG00000068912",2592,0.418981481481482
"ENSG00000068971",3360,0.593452380952381
"ENSG00000068976",4658,0.58029197080292
"ENSG00000069020",14675,0.499148211243612
"ENSG00000069122",6601,0.430540827147402
"ENSG00000069188",11963,0.529800217336788
"ENSG00000069248",6081,0.416049991777668
"ENSG00000069275",6449,0.425337261590944
"ENSG00000069329",9733,0.419397924586458
"ENSG00000069345",4951,0.452029892950919
"ENSG00000069399",3094,0.635423400129282
"ENSG00000069424",17329,0.58814703675919
"ENSG00000069431",11616,0.388688016528926
"ENSG00000069482",1300,0.64
"ENSG00000069493",6955,0.381164629762761
"ENSG00000069509",1257,0.450278440731901
"ENSG00000069535",2895,0.473229706390328
"ENSG00000069667",17023,0.441226575809199
"ENSG00000069696",1501,0.718187874750167
"ENSG00000069702",8577,0.437332400606273
"ENSG00000069764",752,0.530585106382979
"ENSG00000069812",5407,0.627889772517107
"ENSG00000069849",2617,0.447458922430264
"ENSG00000069869",9122,0.428743696557772
"ENSG00000069943",4542,0.399383531483928
"ENSG00000069956",6373,0.389141691511062
"ENSG00000069966",13302,0.429860171402797
"ENSG00000069974",5603,0.415313225058005
"ENSG00000069998",4936,0.52370340356564
"ENSG00000070010",8722,0.431781701444623
"ENSG00000070018",10369,0.425884849069341
"ENSG00000070019",4191,0.403960868527798
"ENSG00000070031",526,0.733840304182509
"ENSG00000070047",5785,0.629386343993086
"ENSG00000070061",6056,0.430317040951123
"ENSG00000070081",9025,0.421163434903047
"ENSG00000070087",3709,0.390132111081154
"ENSG00000070159",9995,0.458529264632316
"ENSG00000070182",14796,0.445187888618546
"ENSG00000070193",6399,0.410376621347086
"ENSG00000070214",12172,0.394101215905357
"ENSG00000070269",8072,0.397299306243806
"ENSG00000070366",10568,0.493186979560939
"ENSG00000070367",12472,0.382135984605516
"ENSG00000070371",10052,0.451352964584162
"ENSG00000070388",2778,0.6792656587473
"ENSG00000070404",3033,0.656445763270689
"ENSG00000070413",5605,0.529705619982159
"ENSG00000070423",3452,0.669177288528389
"ENSG00000070444",8701,0.630847029077118
"ENSG00000070476",7329,0.495974894255697
"ENSG00000070495",5969,0.50712012062322
"ENSG00000070501",4106,0.396492937165124
"ENSG00000070540",3403,0.52101087275933
"ENSG00000070601",5913,0.540165736512768
"ENSG00000070610",4803,0.515511138871539
"ENSG00000070614",9510,0.569926393270242
"ENSG00000070669",4896,0.430964052287582
"ENSG00000070718",6276,0.462396430847674
"ENSG00000070756",4147,0.436942367976851
"ENSG00000070759",3319,0.485688460379632
"ENSG00000070761",2302,0.459165942658558
"ENSG00000070770",7091,0.415174164433789
"ENSG00000070778",7670,0.41251629726206
"ENSG00000070785",3411,0.441805922017004
"ENSG00000070808",6179,0.537951124777472
"ENSG00000070814",11439,0.554856193723227
"ENSG00000070831",16278,0.42099766556088
"ENSG00000070882",8089,0.4602546668315
"ENSG00000070886",5434,0.632131026867869
"ENSG00000070950",6984,0.433705612829324
"ENSG00000070961",9493,0.421047087327505
"ENSG00000071051",2975,0.57109243697479
"ENSG00000071054",11961,0.460496613995485
"ENSG00000071073",9636,0.42164798671648
"ENSG00000071082",5277,0.431684669319689
"ENSG00000071127",7827,0.555768493675738
"ENSG00000071189",16418,0.362468022901693
"ENSG00000071205",10755,0.444816364481636
"ENSG00000071242",8251,0.49145558114168
"ENSG00000071243",5200,0.353461538461538
"ENSG00000071246",7223,0.591859338225114
"ENSG00000071282",9025,0.449972299168975
"ENSG00000071462",7943,0.556590708800201
"ENSG00000071537",9553,0.392442164764995
"ENSG00000071539",3319,0.461283519132269
"ENSG00000071553",4871,0.55738041469924
"ENSG00000071564",6090,0.594088669950739
"ENSG00000071575",4588,0.506102877070619
"ENSG00000071626",9201,0.577871970437996
"ENSG00000071655",7909,0.572512327727905
"ENSG00000071794",6024,0.388114209827357
"ENSG00000071859",2552,0.627351097178683
"ENSG00000071889",5098,0.545704197724598
"ENSG00000071894",6058,0.547870584351271
"ENSG00000071909",8236,0.433584264205925
"ENSG00000071967",5172,0.437161639597834
"ENSG00000071994",6476,0.425416924027177
"ENSG00000072041",8727,0.403231350979718
"ENSG00000072042",5498,0.447435431065842
"ENSG00000072062",6162,0.585037325543655
"ENSG00000072071",8487,0.576410981501119
"ENSG00000072110",10626,0.516374929418408
"ENSG00000072121",15704,0.433138053998981
"ENSG00000072133",8794,0.3856038207869
"ENSG00000072134",8517,0.53399084184572
"ENSG00000072135",5732,0.573272854152128
"ENSG00000072163",8487,0.57629315423589
"ENSG00000072182",5250,0.601142857142857
"ENSG00000072195",17066,0.64109926168991
"ENSG00000072201",5624,0.438122332859175
"ENSG00000072210",15331,0.445502576479029
"ENSG00000072274",7794,0.40261739799846
"ENSG00000072310",8243,0.550163775324518
"ENSG00000072315",5839,0.431409487926015
"ENSG00000072364",11281,0.417427533020122
"ENSG00000072401",3480,0.333908045977012
"ENSG00000072415",8752,0.3970521023766
"ENSG00000072422",4779,0.412847876124712
"ENSG00000072501",10484,0.465471194200687
"ENSG00000072506",1112,0.535971223021583
